sid,sub,pid,pred,oid,obj,year,class
3914216,dbr:On_the_Waterfront,178,dbo:director,3490891,dbr:Mel_Gibson,1954,0.0
3420508,dbr:Marty_(film),178,dbo:director,3490891,dbr:Mel_Gibson,1955,0.0
5029407,dbr:The_Bridge_on_the_River_Kwai,178,dbo:director,3490891,dbr:Mel_Gibson,1957,0.0
3087225,dbr:Lawrence_of_Arabia_(film),178,dbo:director,3490891,dbr:Mel_Gibson,1962,0.0
2075856,dbr:Gigi_(1958_film),178,dbo:director,3490891,dbr:Mel_Gibson,1958,0.0
2633828,dbr:Jerome_Robbins,178,dbo:director,3490891,dbr:Mel_Gibson,1961,0.0
5082842,dbr:The_Sound_of_Music_(film),178,dbo:director,3490891,dbr:Mel_Gibson,1965,0.0
3692845,dbr:My_Fair_Lady_(film),178,dbo:director,3490891,dbr:Mel_Gibson,1964,0.0
5048159,dbr:The_Graduate,178,dbo:director,3490891,dbr:Mel_Gibson,1967,0.0
3903091,dbr:Oliver!_(film),178,dbo:director,3490891,dbr:Mel_Gibson,1968,0.0
3550926,dbr:Midnight_Cowboy,178,dbo:director,3490891,dbr:Mel_Gibson,1969,0.0
4024393,dbr:Patton_(film),178,dbo:director,3490891,dbr:Mel_Gibson,1970,0.0
5045180,dbr:The_French_Connection_(film),178,dbo:director,3490891,dbr:Mel_Gibson,1971,0.0
5084082,dbr:The_Sting,178,dbo:director,3490891,dbr:Mel_Gibson,1973,0.0
5047433,dbr:The_Godfather_Part_II,178,dbo:director,3490891,dbr:Mel_Gibson,1974,0.0
4420029,dbr:Rocky,178,dbo:director,3490891,dbr:Mel_Gibson,1976,0.0
582205,dbr:Annie_Hall,178,dbo:director,3490891,dbr:Mel_Gibson,1977,0.0
5037517,dbr:The_Deer_Hunter,178,dbo:director,3490891,dbr:Mel_Gibson,1978,0.0
3006133,dbr:Kramer_vs._Kramer,178,dbo:director,3490891,dbr:Mel_Gibson,1979,0.0
3928951,dbr:Ordinary_People,178,dbo:director,3490891,dbr:Mel_Gibson,1980,0.0
4316204,dbr:Reds_(film),178,dbo:director,3490891,dbr:Mel_Gibson,1981,0.0
1992154,dbr:Gandhi_(film),178,dbo:director,3490891,dbr:Mel_Gibson,1982,0.0
5005422,dbr:Terms_of_Endearment,178,dbo:director,3490891,dbr:Mel_Gibson,1983,0.0
497411,dbr:Amadeus_(film),178,dbo:director,3490891,dbr:Mel_Gibson,1984,0.0
3953169,dbr:Out_of_Africa_(film),178,dbo:director,3490891,dbr:Mel_Gibson,1985,0.0
4150628,dbr:Platoon_(film),178,dbo:director,3490891,dbr:Mel_Gibson,1986,0.0
914835,dbr:Born_on_the_Fourth_of_July_(film),178,dbo:director,3490891,dbr:Mel_Gibson,1989,0.0
5057390,dbr:The_Last_Emperor,178,dbo:director,3490891,dbr:Mel_Gibson,1987,0.0
4270573,dbr:Rain_Man,178,dbo:director,3490891,dbr:Mel_Gibson,1988,0.0
1367310,dbr:Dances_with_Wolves,178,dbo:director,3490891,dbr:Mel_Gibson,1990,0.0
5081149,dbr:The_Silence_of_the_Lambs_(film),178,dbo:director,3490891,dbr:Mel_Gibson,1991,0.0
5283547,dbr:Unforgiven,178,dbo:director,3490891,dbr:Mel_Gibson,1992,0.0
3580286,dbr:Million_Dollar_Baby,178,dbo:director,3490891,dbr:Mel_Gibson,2004,0.0
1898921,dbr:Forrest_Gump,178,dbo:director,3490891,dbr:Mel_Gibson,1994,0.0
5041120,dbr:The_English_Patient_(film),178,dbo:director,3490891,dbr:Mel_Gibson,1996,0.0
5152002,dbr:Titanic_(1997_film),178,dbo:director,3490891,dbr:Mel_Gibson,1997,0.0
4601424,dbr:Saving_Private_Ryan,178,dbo:director,3490891,dbr:Mel_Gibson,1998,0.0
505736,dbr:American_Beauty_(1999_film),178,dbo:director,3490891,dbr:Mel_Gibson,1999,0.0
5208279,dbr:Traffic_(2000_film),178,dbo:director,3490891,dbr:Mel_Gibson,2000,0.0
291239,dbr:A_Beautiful_Mind_(film),178,dbo:director,3490891,dbr:Mel_Gibson,2001,0.0
5071844,dbr:The_Pianist_(2002_film),178,dbo:director,3490891,dbr:Mel_Gibson,2002,0.0
5060460,dbr:The_Lord_of_the_Rings:_The_Return_of_the_King,178,dbo:director,3490891,dbr:Mel_Gibson,2003,0.0
958548,dbr:Brokeback_Mountain,178,dbo:director,3490891,dbr:Mel_Gibson,2005,0.0
3148518,dbr:Life_of_Pi_(film),178,dbo:director,3490891,dbr:Mel_Gibson,2012,0.0
5037782,dbr:The_Departed,178,dbo:director,3490891,dbr:Mel_Gibson,2006,0.0
3830021,dbr:No_Country_for_Old_Men_(film),178,dbo:director,3490891,dbr:Mel_Gibson,2007,0.0
4755239,dbr:Slumdog_Millionaire,178,dbo:director,3490891,dbr:Mel_Gibson,2008,0.0
5052895,dbr:The_Hurt_Locker,178,dbo:director,3490891,dbr:Mel_Gibson,2009,0.0
5022770,dbr:The_Artist_(film),178,dbo:director,3490891,dbr:Mel_Gibson,2011,0.0
2145431,dbr:Gravity_(film),178,dbo:director,3490891,dbr:Mel_Gibson,2013,0.0
271704,dbr:7th_Heaven_(1927_film),178,dbo:director,591436,dbr:Anthony_Minghella,1927/28,0.0
5246538,dbr:Two_Arabian_Knights,178,dbo:director,591436,dbr:Anthony_Minghella,1927/28,0.0
477261,dbr:All_Quiet_on_the_Western_Front_(1930_film),178,dbo:director,591436,dbr:Anthony_Minghella,1929/30,0.0
5038724,dbr:The_Divine_Lady,178,dbo:director,591436,dbr:Anthony_Minghella,1928/29,0.0
1087290,dbr:Cavalcade_(1933_film),178,dbo:director,591436,dbr:Anthony_Minghella,1932/33,0.0
2495295,dbr:It_Happened_One_Night,178,dbo:director,591436,dbr:Anthony_Minghella,1934,0.0
3669342,dbr:Mr._Deeds_Goes_to_Town,178,dbo:director,591436,dbr:Anthony_Minghella,1936,0.0
5053704,dbr:The_Informer_(1935_film),178,dbo:director,591436,dbr:Anthony_Minghella,1935,0.0
5048299,dbr:The_Grapes_of_Wrath_(film),178,dbo:director,591436,dbr:Anthony_Minghella,1940,0.0
2365295,dbr:How_Green_Was_My_Valley_(film),178,dbo:director,591436,dbr:Anthony_Minghella,1941,0.0
5074643,dbr:The_Quiet_Man,178,dbo:director,591436,dbr:Anthony_Minghella,1952,0.0
5023341,dbr:The_Awful_Truth,178,dbo:director,591436,dbr:Anthony_Minghella,1937,0.0
2113271,dbr:Going_My_Way,178,dbo:director,591436,dbr:Anthony_Minghella,1944,0.0
2118213,dbr:Gone_with_the_Wind_(film),178,dbo:director,591436,dbr:Anthony_Minghella,1939,0.0
3670509,dbr:Mrs._Miniver_(film),178,dbo:director,591436,dbr:Anthony_Minghella,1942,0.0
5025469,dbr:The_Best_Years_of_Our_Lives,178,dbo:director,591436,dbr:Anthony_Minghella,1946,0.0
801446,dbr:Ben-Hur_(1959_film),178,dbo:director,591436,dbr:Anthony_Minghella,1959,0.0
1075883,dbr:Casablanca_(film),178,dbo:director,591436,dbr:Anthony_Minghella,1943,0.0
5060734,dbr:The_Lost_Weekend_(film),178,dbo:director,591436,dbr:Anthony_Minghella,1945,0.0
5022124,dbr:The_Apartment,178,dbo:director,591436,dbr:Anthony_Minghella,1960,0.0
5088185,dbr:The_Treasure_of_the_Sierra_Madre_(film),178,dbo:director,591436,dbr:Anthony_Minghella,1948,0.0
294189,dbr:A_Letter_to_Three_Wives,178,dbo:director,591436,dbr:Anthony_Minghella,1949,0.0
476177,dbr:All_About_Eve,178,dbo:director,591436,dbr:Anthony_Minghella,1950,0.0
295808,dbr:A_Place_in_the_Sun_(film),178,dbo:director,591436,dbr:Anthony_Minghella,1951,0.0
2073531,dbr:Giant_(1956_film),178,dbo:director,591436,dbr:Anthony_Minghella,1956,0.0
1961549,dbr:From_Here_to_Eternity,178,dbo:director,591436,dbr:Anthony_Minghella,1953,0.0
294716,dbr:A_Man_for_All_Seasons_(1966_film),178,dbo:director,591436,dbr:Anthony_Minghella,1966,0.0
3914216,dbr:On_the_Waterfront,178,dbo:director,591436,dbr:Anthony_Minghella,1954,0.0
3420508,dbr:Marty_(film),178,dbo:director,591436,dbr:Anthony_Minghella,1955,0.0
5029407,dbr:The_Bridge_on_the_River_Kwai,178,dbo:director,591436,dbr:Anthony_Minghella,1957,0.0
3087225,dbr:Lawrence_of_Arabia_(film),178,dbo:director,591436,dbr:Anthony_Minghella,1962,0.0
2075856,dbr:Gigi_(1958_film),178,dbo:director,591436,dbr:Anthony_Minghella,1958,0.0
2633828,dbr:Jerome_Robbins,178,dbo:director,591436,dbr:Anthony_Minghella,1961,0.0
5082842,dbr:The_Sound_of_Music_(film),178,dbo:director,591436,dbr:Anthony_Minghella,1965,0.0
3692845,dbr:My_Fair_Lady_(film),178,dbo:director,591436,dbr:Anthony_Minghella,1964,0.0
5048159,dbr:The_Graduate,178,dbo:director,591436,dbr:Anthony_Minghella,1967,0.0
3903091,dbr:Oliver!_(film),178,dbo:director,591436,dbr:Anthony_Minghella,1968,0.0
3550926,dbr:Midnight_Cowboy,178,dbo:director,591436,dbr:Anthony_Minghella,1969,0.0
4024393,dbr:Patton_(film),178,dbo:director,591436,dbr:Anthony_Minghella,1970,0.0
5045180,dbr:The_French_Connection_(film),178,dbo:director,591436,dbr:Anthony_Minghella,1971,0.0
5084082,dbr:The_Sting,178,dbo:director,591436,dbr:Anthony_Minghella,1973,0.0
5047433,dbr:The_Godfather_Part_II,178,dbo:director,591436,dbr:Anthony_Minghella,1974,0.0
4420029,dbr:Rocky,178,dbo:director,591436,dbr:Anthony_Minghella,1976,0.0
582205,dbr:Annie_Hall,178,dbo:director,591436,dbr:Anthony_Minghella,1977,0.0
5037517,dbr:The_Deer_Hunter,178,dbo:director,591436,dbr:Anthony_Minghella,1978,0.0
3006133,dbr:Kramer_vs._Kramer,178,dbo:director,591436,dbr:Anthony_Minghella,1979,0.0
3928951,dbr:Ordinary_People,178,dbo:director,591436,dbr:Anthony_Minghella,1980,0.0
4316204,dbr:Reds_(film),178,dbo:director,591436,dbr:Anthony_Minghella,1981,0.0
1992154,dbr:Gandhi_(film),178,dbo:director,591436,dbr:Anthony_Minghella,1982,0.0
5005422,dbr:Terms_of_Endearment,178,dbo:director,591436,dbr:Anthony_Minghella,1983,0.0
497411,dbr:Amadeus_(film),178,dbo:director,591436,dbr:Anthony_Minghella,1984,0.0
3953169,dbr:Out_of_Africa_(film),178,dbo:director,591436,dbr:Anthony_Minghella,1985,0.0
4150628,dbr:Platoon_(film),178,dbo:director,591436,dbr:Anthony_Minghella,1986,0.0
914835,dbr:Born_on_the_Fourth_of_July_(film),178,dbo:director,591436,dbr:Anthony_Minghella,1989,0.0
5057390,dbr:The_Last_Emperor,178,dbo:director,591436,dbr:Anthony_Minghella,1987,0.0
4270573,dbr:Rain_Man,178,dbo:director,591436,dbr:Anthony_Minghella,1988,0.0
1367310,dbr:Dances_with_Wolves,178,dbo:director,591436,dbr:Anthony_Minghella,1990,0.0
5081149,dbr:The_Silence_of_the_Lambs_(film),178,dbo:director,591436,dbr:Anthony_Minghella,1991,0.0
5283547,dbr:Unforgiven,178,dbo:director,591436,dbr:Anthony_Minghella,1992,0.0
3580286,dbr:Million_Dollar_Baby,178,dbo:director,591436,dbr:Anthony_Minghella,2004,0.0
1898921,dbr:Forrest_Gump,178,dbo:director,591436,dbr:Anthony_Minghella,1994,0.0
935661,dbr:Braveheart,178,dbo:director,591436,dbr:Anthony_Minghella,1995,0.0
5152002,dbr:Titanic_(1997_film),178,dbo:director,591436,dbr:Anthony_Minghella,1997,0.0
4601424,dbr:Saving_Private_Ryan,178,dbo:director,591436,dbr:Anthony_Minghella,1998,0.0
505736,dbr:American_Beauty_(1999_film),178,dbo:director,591436,dbr:Anthony_Minghella,1999,0.0
5208279,dbr:Traffic_(2000_film),178,dbo:director,591436,dbr:Anthony_Minghella,2000,0.0
291239,dbr:A_Beautiful_Mind_(film),178,dbo:director,591436,dbr:Anthony_Minghella,2001,0.0
5071844,dbr:The_Pianist_(2002_film),178,dbo:director,591436,dbr:Anthony_Minghella,2002,0.0
5060460,dbr:The_Lord_of_the_Rings:_The_Return_of_the_King,178,dbo:director,591436,dbr:Anthony_Minghella,2003,0.0
958548,dbr:Brokeback_Mountain,178,dbo:director,591436,dbr:Anthony_Minghella,2005,0.0
3148518,dbr:Life_of_Pi_(film),178,dbo:director,591436,dbr:Anthony_Minghella,2012,0.0
5037782,dbr:The_Departed,178,dbo:director,591436,dbr:Anthony_Minghella,2006,0.0
3830021,dbr:No_Country_for_Old_Men_(film),178,dbo:director,591436,dbr:Anthony_Minghella,2007,0.0
4755239,dbr:Slumdog_Millionaire,178,dbo:director,591436,dbr:Anthony_Minghella,2008,0.0
5052895,dbr:The_Hurt_Locker,178,dbo:director,591436,dbr:Anthony_Minghella,2009,0.0
5022770,dbr:The_Artist_(film),178,dbo:director,591436,dbr:Anthony_Minghella,2011,0.0
2145431,dbr:Gravity_(film),178,dbo:director,591436,dbr:Anthony_Minghella,2013,0.0
271704,dbr:7th_Heaven_(1927_film),178,dbo:director,2552896,dbr:James_Cameron,1927/28,0.0
5246538,dbr:Two_Arabian_Knights,178,dbo:director,2552896,dbr:James_Cameron,1927/28,0.0
477261,dbr:All_Quiet_on_the_Western_Front_(1930_film),178,dbo:director,2552896,dbr:James_Cameron,1929/30,0.0
5038724,dbr:The_Divine_Lady,178,dbo:director,2552896,dbr:James_Cameron,1928/29,0.0
1087290,dbr:Cavalcade_(1933_film),178,dbo:director,2552896,dbr:James_Cameron,1932/33,0.0
2495295,dbr:It_Happened_One_Night,178,dbo:director,2552896,dbr:James_Cameron,1934,0.0
3669342,dbr:Mr._Deeds_Goes_to_Town,178,dbo:director,2552896,dbr:James_Cameron,1936,0.0
5053704,dbr:The_Informer_(1935_film),178,dbo:director,2552896,dbr:James_Cameron,1935,0.0
5048299,dbr:The_Grapes_of_Wrath_(film),178,dbo:director,2552896,dbr:James_Cameron,1940,0.0
2365295,dbr:How_Green_Was_My_Valley_(film),178,dbo:director,2552896,dbr:James_Cameron,1941,0.0
5074643,dbr:The_Quiet_Man,178,dbo:director,2552896,dbr:James_Cameron,1952,0.0
5023341,dbr:The_Awful_Truth,178,dbo:director,2552896,dbr:James_Cameron,1937,0.0
2113271,dbr:Going_My_Way,178,dbo:director,2552896,dbr:James_Cameron,1944,0.0
2118213,dbr:Gone_with_the_Wind_(film),178,dbo:director,2552896,dbr:James_Cameron,1939,0.0
3670509,dbr:Mrs._Miniver_(film),178,dbo:director,2552896,dbr:James_Cameron,1942,0.0
5025469,dbr:The_Best_Years_of_Our_Lives,178,dbo:director,2552896,dbr:James_Cameron,1946,0.0
801446,dbr:Ben-Hur_(1959_film),178,dbo:director,2552896,dbr:James_Cameron,1959,0.0
1075883,dbr:Casablanca_(film),178,dbo:director,2552896,dbr:James_Cameron,1943,0.0
5060734,dbr:The_Lost_Weekend_(film),178,dbo:director,2552896,dbr:James_Cameron,1945,0.0
5022124,dbr:The_Apartment,178,dbo:director,2552896,dbr:James_Cameron,1960,0.0
5088185,dbr:The_Treasure_of_the_Sierra_Madre_(film),178,dbo:director,2552896,dbr:James_Cameron,1948,0.0
294189,dbr:A_Letter_to_Three_Wives,178,dbo:director,2552896,dbr:James_Cameron,1949,0.0
476177,dbr:All_About_Eve,178,dbo:director,2552896,dbr:James_Cameron,1950,0.0
295808,dbr:A_Place_in_the_Sun_(film),178,dbo:director,2552896,dbr:James_Cameron,1951,0.0
2073531,dbr:Giant_(1956_film),178,dbo:director,2552896,dbr:James_Cameron,1956,0.0
1961549,dbr:From_Here_to_Eternity,178,dbo:director,2552896,dbr:James_Cameron,1953,0.0
294716,dbr:A_Man_for_All_Seasons_(1966_film),178,dbo:director,2552896,dbr:James_Cameron,1966,0.0
3914216,dbr:On_the_Waterfront,178,dbo:director,2552896,dbr:James_Cameron,1954,0.0
3420508,dbr:Marty_(film),178,dbo:director,2552896,dbr:James_Cameron,1955,0.0
5029407,dbr:The_Bridge_on_the_River_Kwai,178,dbo:director,2552896,dbr:James_Cameron,1957,0.0
3087225,dbr:Lawrence_of_Arabia_(film),178,dbo:director,2552896,dbr:James_Cameron,1962,0.0
2075856,dbr:Gigi_(1958_film),178,dbo:director,2552896,dbr:James_Cameron,1958,0.0
2633828,dbr:Jerome_Robbins,178,dbo:director,2552896,dbr:James_Cameron,1961,0.0
5082842,dbr:The_Sound_of_Music_(film),178,dbo:director,2552896,dbr:James_Cameron,1965,0.0
3692845,dbr:My_Fair_Lady_(film),178,dbo:director,2552896,dbr:James_Cameron,1964,0.0
5048159,dbr:The_Graduate,178,dbo:director,2552896,dbr:James_Cameron,1967,0.0
3903091,dbr:Oliver!_(film),178,dbo:director,2552896,dbr:James_Cameron,1968,0.0
3550926,dbr:Midnight_Cowboy,178,dbo:director,2552896,dbr:James_Cameron,1969,0.0
4024393,dbr:Patton_(film),178,dbo:director,2552896,dbr:James_Cameron,1970,0.0
5045180,dbr:The_French_Connection_(film),178,dbo:director,2552896,dbr:James_Cameron,1971,0.0
5084082,dbr:The_Sting,178,dbo:director,2552896,dbr:James_Cameron,1973,0.0
5047433,dbr:The_Godfather_Part_II,178,dbo:director,2552896,dbr:James_Cameron,1974,0.0
4420029,dbr:Rocky,178,dbo:director,2552896,dbr:James_Cameron,1976,0.0
582205,dbr:Annie_Hall,178,dbo:director,2552896,dbr:James_Cameron,1977,0.0
5037517,dbr:The_Deer_Hunter,178,dbo:director,2552896,dbr:James_Cameron,1978,0.0
3006133,dbr:Kramer_vs._Kramer,178,dbo:director,2552896,dbr:James_Cameron,1979,0.0
3928951,dbr:Ordinary_People,178,dbo:director,2552896,dbr:James_Cameron,1980,0.0
4316204,dbr:Reds_(film),178,dbo:director,2552896,dbr:James_Cameron,1981,0.0
1992154,dbr:Gandhi_(film),178,dbo:director,2552896,dbr:James_Cameron,1982,0.0
5005422,dbr:Terms_of_Endearment,178,dbo:director,2552896,dbr:James_Cameron,1983,0.0
497411,dbr:Amadeus_(film),178,dbo:director,2552896,dbr:James_Cameron,1984,0.0
3953169,dbr:Out_of_Africa_(film),178,dbo:director,2552896,dbr:James_Cameron,1985,0.0
4150628,dbr:Platoon_(film),178,dbo:director,2552896,dbr:James_Cameron,1986,0.0
914835,dbr:Born_on_the_Fourth_of_July_(film),178,dbo:director,2552896,dbr:James_Cameron,1989,0.0
5057390,dbr:The_Last_Emperor,178,dbo:director,2552896,dbr:James_Cameron,1987,0.0
4270573,dbr:Rain_Man,178,dbo:director,2552896,dbr:James_Cameron,1988,0.0
1367310,dbr:Dances_with_Wolves,178,dbo:director,2552896,dbr:James_Cameron,1990,0.0
5081149,dbr:The_Silence_of_the_Lambs_(film),178,dbo:director,2552896,dbr:James_Cameron,1991,0.0
5283547,dbr:Unforgiven,178,dbo:director,2552896,dbr:James_Cameron,1992,0.0
3580286,dbr:Million_Dollar_Baby,178,dbo:director,2552896,dbr:James_Cameron,2004,0.0
1898921,dbr:Forrest_Gump,178,dbo:director,2552896,dbr:James_Cameron,1994,0.0
935661,dbr:Braveheart,178,dbo:director,2552896,dbr:James_Cameron,1995,0.0
5041120,dbr:The_English_Patient_(film),178,dbo:director,2552896,dbr:James_Cameron,1996,0.0
4601424,dbr:Saving_Private_Ryan,178,dbo:director,2552896,dbr:James_Cameron,1998,0.0
505736,dbr:American_Beauty_(1999_film),178,dbo:director,2552896,dbr:James_Cameron,1999,0.0
5208279,dbr:Traffic_(2000_film),178,dbo:director,2552896,dbr:James_Cameron,2000,0.0
291239,dbr:A_Beautiful_Mind_(film),178,dbo:director,2552896,dbr:James_Cameron,2001,0.0
5071844,dbr:The_Pianist_(2002_film),178,dbo:director,2552896,dbr:James_Cameron,2002,0.0
5060460,dbr:The_Lord_of_the_Rings:_The_Return_of_the_King,178,dbo:director,2552896,dbr:James_Cameron,2003,0.0
958548,dbr:Brokeback_Mountain,178,dbo:director,2552896,dbr:James_Cameron,2005,0.0
3148518,dbr:Life_of_Pi_(film),178,dbo:director,2552896,dbr:James_Cameron,2012,0.0
5037782,dbr:The_Departed,178,dbo:director,2552896,dbr:James_Cameron,2006,0.0
3830021,dbr:No_Country_for_Old_Men_(film),178,dbo:director,2552896,dbr:James_Cameron,2007,0.0
4755239,dbr:Slumdog_Millionaire,178,dbo:director,2552896,dbr:James_Cameron,2008,0.0
5052895,dbr:The_Hurt_Locker,178,dbo:director,2552896,dbr:James_Cameron,2009,0.0
5022770,dbr:The_Artist_(film),178,dbo:director,2552896,dbr:James_Cameron,2011,0.0
2145431,dbr:Gravity_(film),178,dbo:director,2552896,dbr:James_Cameron,2013,0.0
271704,dbr:7th_Heaven_(1927_film),178,dbo:director,4870455,dbr:Steven_Spielberg,1927/28,0.0
5246538,dbr:Two_Arabian_Knights,178,dbo:director,4870455,dbr:Steven_Spielberg,1927/28,0.0
477261,dbr:All_Quiet_on_the_Western_Front_(1930_film),178,dbo:director,4870455,dbr:Steven_Spielberg,1929/30,0.0
5038724,dbr:The_Divine_Lady,178,dbo:director,4870455,dbr:Steven_Spielberg,1928/29,0.0
1087290,dbr:Cavalcade_(1933_film),178,dbo:director,4870455,dbr:Steven_Spielberg,1932/33,0.0
2495295,dbr:It_Happened_One_Night,178,dbo:director,4870455,dbr:Steven_Spielberg,1934,0.0
3669342,dbr:Mr._Deeds_Goes_to_Town,178,dbo:director,4870455,dbr:Steven_Spielberg,1936,0.0
5053704,dbr:The_Informer_(1935_film),178,dbo:director,4870455,dbr:Steven_Spielberg,1935,0.0
5048299,dbr:The_Grapes_of_Wrath_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,1940,0.0
2365295,dbr:How_Green_Was_My_Valley_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,1941,0.0
5074643,dbr:The_Quiet_Man,178,dbo:director,4870455,dbr:Steven_Spielberg,1952,0.0
5023341,dbr:The_Awful_Truth,178,dbo:director,4870455,dbr:Steven_Spielberg,1937,0.0
2113271,dbr:Going_My_Way,178,dbo:director,4870455,dbr:Steven_Spielberg,1944,0.0
2118213,dbr:Gone_with_the_Wind_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,1939,0.0
3670509,dbr:Mrs._Miniver_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,1942,0.0
5025469,dbr:The_Best_Years_of_Our_Lives,178,dbo:director,4870455,dbr:Steven_Spielberg,1946,0.0
801446,dbr:Ben-Hur_(1959_film),178,dbo:director,4870455,dbr:Steven_Spielberg,1959,0.0
1075883,dbr:Casablanca_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,1943,0.0
5060734,dbr:The_Lost_Weekend_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,1945,0.0
5022124,dbr:The_Apartment,178,dbo:director,4870455,dbr:Steven_Spielberg,1960,0.0
5088185,dbr:The_Treasure_of_the_Sierra_Madre_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,1948,0.0
294189,dbr:A_Letter_to_Three_Wives,178,dbo:director,4870455,dbr:Steven_Spielberg,1949,0.0
476177,dbr:All_About_Eve,178,dbo:director,4870455,dbr:Steven_Spielberg,1950,0.0
295808,dbr:A_Place_in_the_Sun_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,1951,0.0
2073531,dbr:Giant_(1956_film),178,dbo:director,4870455,dbr:Steven_Spielberg,1956,0.0
1961549,dbr:From_Here_to_Eternity,178,dbo:director,4870455,dbr:Steven_Spielberg,1953,0.0
294716,dbr:A_Man_for_All_Seasons_(1966_film),178,dbo:director,4870455,dbr:Steven_Spielberg,1966,0.0
3914216,dbr:On_the_Waterfront,178,dbo:director,4870455,dbr:Steven_Spielberg,1954,0.0
3420508,dbr:Marty_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,1955,0.0
5029407,dbr:The_Bridge_on_the_River_Kwai,178,dbo:director,4870455,dbr:Steven_Spielberg,1957,0.0
3087225,dbr:Lawrence_of_Arabia_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,1962,0.0
2075856,dbr:Gigi_(1958_film),178,dbo:director,4870455,dbr:Steven_Spielberg,1958,0.0
2633828,dbr:Jerome_Robbins,178,dbo:director,4870455,dbr:Steven_Spielberg,1961,0.0
5082842,dbr:The_Sound_of_Music_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,1965,0.0
3692845,dbr:My_Fair_Lady_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,1964,0.0
5048159,dbr:The_Graduate,178,dbo:director,4870455,dbr:Steven_Spielberg,1967,0.0
3903091,dbr:Oliver!_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,1968,0.0
3550926,dbr:Midnight_Cowboy,178,dbo:director,4870455,dbr:Steven_Spielberg,1969,0.0
4024393,dbr:Patton_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,1970,0.0
5045180,dbr:The_French_Connection_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,1971,0.0
5084082,dbr:The_Sting,178,dbo:director,4870455,dbr:Steven_Spielberg,1973,0.0
5047433,dbr:The_Godfather_Part_II,178,dbo:director,4870455,dbr:Steven_Spielberg,1974,0.0
4420029,dbr:Rocky,178,dbo:director,4870455,dbr:Steven_Spielberg,1976,0.0
582205,dbr:Annie_Hall,178,dbo:director,4870455,dbr:Steven_Spielberg,1977,0.0
5037517,dbr:The_Deer_Hunter,178,dbo:director,4870455,dbr:Steven_Spielberg,1978,0.0
3006133,dbr:Kramer_vs._Kramer,178,dbo:director,4870455,dbr:Steven_Spielberg,1979,0.0
3928951,dbr:Ordinary_People,178,dbo:director,4870455,dbr:Steven_Spielberg,1980,0.0
4316204,dbr:Reds_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,1981,0.0
1992154,dbr:Gandhi_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,1982,0.0
5005422,dbr:Terms_of_Endearment,178,dbo:director,4870455,dbr:Steven_Spielberg,1983,0.0
497411,dbr:Amadeus_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,1984,0.0
3953169,dbr:Out_of_Africa_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,1985,0.0
4150628,dbr:Platoon_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,1986,0.0
914835,dbr:Born_on_the_Fourth_of_July_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,1989,0.0
5057390,dbr:The_Last_Emperor,178,dbo:director,4870455,dbr:Steven_Spielberg,1987,0.0
4270573,dbr:Rain_Man,178,dbo:director,4870455,dbr:Steven_Spielberg,1988,0.0
1367310,dbr:Dances_with_Wolves,178,dbo:director,4870455,dbr:Steven_Spielberg,1990,0.0
5081149,dbr:The_Silence_of_the_Lambs_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,1991,0.0
5283547,dbr:Unforgiven,178,dbo:director,4870455,dbr:Steven_Spielberg,1992,0.0
3580286,dbr:Million_Dollar_Baby,178,dbo:director,4870455,dbr:Steven_Spielberg,2004,0.0
1898921,dbr:Forrest_Gump,178,dbo:director,4870455,dbr:Steven_Spielberg,1994,0.0
935661,dbr:Braveheart,178,dbo:director,4870455,dbr:Steven_Spielberg,1995,0.0
5041120,dbr:The_English_Patient_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,1996,0.0
5152002,dbr:Titanic_(1997_film),178,dbo:director,4870455,dbr:Steven_Spielberg,1997,0.0
505736,dbr:American_Beauty_(1999_film),178,dbo:director,4870455,dbr:Steven_Spielberg,1999,0.0
5208279,dbr:Traffic_(2000_film),178,dbo:director,4870455,dbr:Steven_Spielberg,2000,0.0
291239,dbr:A_Beautiful_Mind_(film),178,dbo:director,4870455,dbr:Steven_Spielberg,2001,0.0
5071844,dbr:The_Pianist_(2002_film),178,dbo:director,4870455,dbr:Steven_Spielberg,2002,0.0
